PaymentID,BookingID,Amount,PaymentDate,PaymentMethod,Status
P0003140,B0003140,7500,27-07-2025,Online,Pending
P0003141,B0003141,27500,20-07-2025,Card,Pending
P0003142,B0003142,12000,29-07-2025,Card,Pending
P0003143,B0003143,5000,26-07-2025,Card,Pending
P0003144,B0003144,5000,18-07-2025,Online,Success
P0003145,B0003145,12500,23-07-2025,Online,Pending
P0003146,B0003146,3000,19-07-2025,UPI,Success
P0003147,B0003147,6000,31-07-2025,Card,Pending
P0003148,B0003148,7500,19-07-2025,Cash,Success
P0003149,B0003149,5000,19-07-2025,Cash,Success
P0003150,B0003150,7500,19-07-2025,Online,Success
P0003151,B0003151,36000,31-07-2025,Online,Pending
P0003152,B0003152,12500,19-07-2025,Cash,Success
P0003153,B0003153,2500,19-07-2025,Online,Success
P0003154,B0003154,22500,22-07-2025,Online,Pending
P0003155,B0003155,20000,30-07-2025,Card,Pending
P0003156,B0003156,10000,20-07-2025,Online,Pending
P0003157,B0003157,2500,29-07-2025,Online,Pending
P0003158,B0003158,2500,30-07-2025,UPI,Pending
P0003159,B0003159,36000,20-07-2025,Card,Success
P0003160,B0003160,7500,25-07-2025,Cash,Pending
P0003161,B0003161,1500,29-07-2025,Online,Pending
P0003162,B0003162,15000,27-07-2025,Card,Pending
P0003163,B0003163,10000,25-07-2025,UPI,Pending
P0003164,B0003164,20000,23-07-2025,UPI,Pending
P0003165,B0003165,4000,20-07-2025,Cash,Success
P0003166,B0003166,2500,31-07-2025,Online,Pending
P0003167,B0003167,24000,31-07-2025,UPI,Pending
P0003168,B0003168,1500,21-07-2025,Online,Success
P0003169,B0003169,1500,30-07-2025,Cash,Pending
P0003170,B0003170,30000,21-07-2025,UPI,Success
P0003171,B0003171,12000,29-07-2025,Cash,Pending
P0003172,B0003172,7500,29-07-2025,Cash,Pending
P0003173,B0003173,10000,21-07-2025,Online,Success
P0003174,B0003174,2500,24-07-2025,Cash,Pending
P0003175,B0003175,10000,29-07-2025,UPI,Pending
P0003176,B0003176,15000,31-07-2025,Cash,Pending
P0003177,B0003177,2500,30-07-2025,Cash,Pending
P0003178,B0003178,17500,23-07-2025,Online,Pending
P0003179,B0003179,3000,27-07-2025,Online,Pending
P0003180,B0003180,10000,29-07-2025,UPI,Pending
P0003181,B0003181,20000,23-07-2025,UPI,Pending
P0003182,B0003182,18000,25-07-2025,UPI,Pending
P0003183,B0003183,18000,22-07-2025,Cash,Success
P0003184,B0003184,7500,28-07-2025,UPI,Pending
P0003185,B0003185,5000,26-07-2025,UPI,Pending
P0003186,B0003186,5000,23-07-2025,Online,Success
P0003187,B0003187,15000,30-07-2025,Card,Pending
P0003188,B0003188,4500,30-07-2025,Cash,Pending
P0003189,B0003189,5000,30-07-2025,UPI,Pending
P0003190,B0003190,7500,28-07-2025,Cash,Pending
P0003191,B0003191,1500,25-07-2025,Online,Pending
P0003192,B0003192,2500,24-07-2025,Card,Success
P0003193,B0003193,6000,29-07-2025,Cash,Pending
P0003194,B0003194,18000,28-07-2025,UPI,Pending
P0003195,B0003195,2500,24-07-2025,UPI,Success
P0003196,B0003196,7500,27-07-2025,UPI,Pending
P0003197,B0003197,3000,24-07-2025,Cash,Success
P0003198,B0003198,12000,31-07-2025,Card,Pending
P0003199,B0003199,12000,29-07-2025,Card,Pending
P0003200,B0003200,7500,31-07-2025,Online,Pending
P0003201,B0003201,1500,29-07-2025,Card,Pending
P0003202,B0003202,1500,30-07-2025,Card,Pending
P0003203,B0003203,1500,29-07-2025,Card,Pending
P0003204,B0003204,7500,31-07-2025,Cash,Pending
P0003205,B0003205,2500,29-07-2025,Cash,Pending
P0003206,B0003206,5000,26-07-2025,Card,Success
P0003207,B0003207,5000,27-07-2025,Online,Pending
P0003208,B0003208,2500,29-07-2025,Card,Pending
P0003209,B0003209,10000,31-07-2025,Online,Pending
P0003210,B0003210,4000,31-07-2025,Card,Pending
P0003211,B0003211,4500,26-07-2025,UPI,Success
P0003212,B0003212,2500,26-07-2025,UPI,Success
P0003213,B0003213,12000,26-07-2025,Cash,Success
P0003214,B0003214,10000,26-07-2025,Online,Success
P0003215,B0003215,2500,28-07-2025,Online,Pending
P0003216,B0003216,5000,29-07-2025,Online,Pending
P0003217,B0003217,5000,31-07-2025,Card,Pending
P0003218,B0003218,2500,29-07-2025,Online,Pending
P0003219,B0003219,12000,28-07-2025,UPI,Pending
P0003220,B0003220,2500,27-07-2025,Online,Success
P0003221,B0003221,6000,28-07-2025,UPI,Success
P0003222,B0003222,2500,29-07-2025,Online,Pending
P0003223,B0003223,5000,31-07-2025,UPI,Pending
P0003224,B0003224,5000,31-07-2025,Cash,Pending
P0003225,B0003225,1500,28-07-2025,UPI,Success
P0003226,B0003226,5000,29-07-2025,UPI,Pending
P0003227,B0003227,5000,29-07-2025,UPI,Pending
P0003228,B0003228,1500,30-07-2025,Cash,Pending
P0003229,B0003229,2500,30-07-2025,Online,Pending
P0003230,B0003230,2500,30-07-2025,Card,Pending
P0003231,B0003231,2500,31-07-2025,Card,Pending
P0003232,B0003232,6000,31-07-2025,UPI,Pending
P0003233,B0003233,4000,31-07-2025,Card,Pending
